slug,tour,start,surface,round,winner_id,winner_name,winner_ioc,loser_id,loser_name,loser_ioc,score
2026MilanChallenger,atp,2026-06-29,Clay,Q2,105613,Norbert Gombos,SVK,206662,Georgii Kravchenko,UKR,6-3 4-6 6-2
2026MilanChallenger,atp,2026-06-29,Clay,Q2,106177,Oriol Roca Batalla,ESP,109054,Daniel Masur,GER,6-1 6-2
2026MilanChallenger,atp,2026-06-29,Clay,Q2,133872,Enrico Dalla Valle,ITA,209318,Petr Nesterov,BUL,6-1 6-1
2026MilanChallenger,atp,2026-06-29,Clay,Q2,207231,Mathys Erhard,FRA,211639,Alejo Sanchez Quilez,ESP,6-3 7-5
2026MilanChallenger,atp,2026-06-29,Clay,Q2,210054,Matthew William Donald,CZE,206867,Tommaso Compagnucci,ITA,6-0 6-0
2026MilanChallenger,atp,2026-06-29,Clay,Q2,212461,Daniele Rapagnetta,ITA,208285,Fausto Tabacco,ITA,6-2 6-1
2026MilanChallenger,atp,2026-06-29,Clay,QF,106065,Marco Cecchinato,ITA,213003,Pierluigi Basile,ITA,6-1 3-0 RET
2026MilanChallenger,atp,2026-06-29,Clay,QF,207680,Facundo Diaz Acosta,ARG,212305,Juan Cruz Martin Manzano,ITA,6-0 6-2
2026MilanChallenger,atp,2026-06-29,Clay,QF,208361,Gustavo Heide,BRA,133872,Enrico Dalla Valle,ITA,7-6(4) 7-6(5)
2026MilanChallenger,atp,2026-06-29,Clay,QF,209405,Daniel Rincon,ESP,207681,Francisco Comesana,ARG,6-4 5-7 7-6(5)
2026MilanChallenger,atp,2026-06-29,Clay,R16,106065,Marco Cecchinato,ITA,134840,Raul Brancaccio,ITA,6-2 7-6(1)
2026MilanChallenger,atp,2026-06-29,Clay,R16,133872,Enrico Dalla Valle,ITA,208859,Francesco Passaro,ITA,6-2 6-4
2026MilanChallenger,atp,2026-06-29,Clay,R16,207680,Facundo Diaz Acosta,ARG,212461,Daniele Rapagnetta,ITA,6-2 6-1
2026MilanChallenger,atp,2026-06-29,Clay,R16,207681,Francisco Comesana,ARG,212309,Diego Dedura Palomero,GER,7-6(7) 6-7(10) 6-0
2026MilanChallenger,atp,2026-06-29,Clay,R16,208361,Gustavo Heide,BRA,209875,Alex Barrena,ARG,6-0 7-6(7)
2026MilanChallenger,atp,2026-06-29,Clay,R16,209405,Daniel Rincon,ESP,207231,Mathys Erhard,FRA,6-4 7-6(2)
2026MilanChallenger,atp,2026-06-29,Clay,R16,212305,Juan Cruz Martin Manzano,ITA,122554,David Jorda Sanchis,ESP,6-0 5-7 6-3
2026MilanChallenger,atp,2026-06-29,Clay,R16,213003,Pierluigi Basile,ITA,209284,Elmer Moller,DEN,6-4 6-4
2026MilanChallenger,atp,2026-06-29,Clay,R32,106065,Marco Cecchinato,ITA,211542,Filippo Romano,ITA,5-7 6-2 6-1
2026MilanChallenger,atp,2026-06-29,Clay,R32,122554,David Jorda Sanchis,ESP,210178,Juan Carlos Prado Angelo,BOL,6-2 7-6(2)
2026MilanChallenger,atp,2026-06-29,Clay,R32,133872,Enrico Dalla Valle,ITA,105882,Stefano Travaglia,ITA,7-6(3) 6-1
2026MilanChallenger,atp,2026-06-29,Clay,R32,134840,Raul Brancaccio,ITA,105932,Nikoloz Basilashvili,GEO,6-1 2-1 RET
2026MilanChallenger,atp,2026-06-29,Clay,R32,207231,Mathys Erhard,FRA,200514,Jurij Rodionov,AUT,6-3 6-2
2026MilanChallenger,atp,2026-06-29,Clay,R32,207680,Facundo Diaz Acosta,ARG,101495,Miguel Tobon,COL,6-2 6-2
2026MilanChallenger,atp,2026-06-29,Clay,R32,207681,Francisco Comesana,ARG,210054,Matthew William Donald,CZE,6-1 6-2
2026MilanChallenger,atp,2026-06-29,Clay,R32,208361,Gustavo Heide,BRA,144870,Federico Agustin Gomez,ARG,6-4 6-1
2026MilanChallenger,atp,2026-06-29,Clay,R32,208859,Francesco Passaro,ITA,207415,Daniel Michalski,POL,6-4 7-5
2026MilanChallenger,atp,2026-06-29,Clay,R32,209284,Elmer Moller,DEN,105613,Norbert Gombos,SVK,7-6(9) 6-1
2026MilanChallenger,atp,2026-06-29,Clay,R32,209405,Daniel Rincon,ESP,213635,Jacopo Vasami,ITA,6-2 1-0 RET
2026MilanChallenger,atp,2026-06-29,Clay,R32,209875,Alex Barrena,ARG,106198,Hugo Dellien,BOL,5-7 6-1 6-4
2026MilanChallenger,atp,2026-06-29,Clay,R32,212305,Juan Cruz Martin Manzano,ITA,213360,Niels Mcdonald,GER,7-5 6-1
2026MilanChallenger,atp,2026-06-29,Clay,R32,212309,Diego Dedura Palomero,GER,207732,Miguel Damas,ESP,6-3 6-4
2026MilanChallenger,atp,2026-06-29,Clay,R32,212461,Daniele Rapagnetta,ITA,212020,Michele Ribecai,ITA,7-6(4) 6-4
2026MilanChallenger,atp,2026-06-29,Clay,R32,213003,Pierluigi Basile,ITA,106177,Oriol Roca Batalla,ESP,6-7(4) 6-3 6-1
2026MilanChallenger,atp,2026-06-29,Clay,SF,106065,Marco Cecchinato,ITA,208361,Gustavo Heide,BRA,6-1 7-5
2026MilanChallenger,atp,2026-06-29,Clay,SF,207680,Facundo Diaz Acosta,ARG,209405,Daniel Rincon,ESP,4-6 6-4 6-3
2026QuitoChallenger,atp,2026-06-29,Clay,F,207799,Matheus Pucinelli De Almeida,BRA,106292,Hernan Casanova,ARG,5-7 6-3 6-2
2026QuitoChallenger,atp,2026-06-29,Clay,Q1,105156,Federico Zeballos,BOL,127443,Andres Urrea,COL,3-6 6-3 6-4
2026QuitoChallenger,atp,2026-06-29,Clay,Q1,105273,Mauricio Echazu,PER,208365,Amador Salazar,CHI,6-1 6-1
2026QuitoChallenger,atp,2026-06-29,Clay,Q1,209328,Martin Maldonado,ECU,212832,Salvador Price,COL,7-6(2) 6-2
2026QuitoChallenger,atp,2026-06-29,Clay,Q1,211635,Segundo Goity Zapico,ARG,212971,Tsz Fu Wong,HKG,6-1 6-0
2026QuitoChallenger,atp,2026-06-29,Clay,Q1,211658,Tomas Martinez,ARG,105419,Patricio Alvarado,ECU,6-3 6-3
2026QuitoChallenger,atp,2026-06-29,Clay,Q1,212455,Lucas Andrade Da Silva,BRA,210624,Jorge Ruiz,ECU,6-4 6-3
2026QuitoChallenger,atp,2026-06-29,Clay,Q1,212847,Alejandro Hayen,MEX,206726,Darwin Andres Macias Elizalde,ECU,6-2 6-4
2026QuitoChallenger,atp,2026-06-29,Clay,Q2,126581,Juan Sebastian Osorio,COL,212847,Alejandro Hayen,MEX,4-6 6-2 6-2
2026QuitoChallenger,atp,2026-06-29,Clay,Q2,200335,Felipe Meligeni Alves,BRA,202275,Fermin Tenti,ARG,6-3 6-1
2026QuitoChallenger,atp,2026-06-29,Clay,Q2,211635,Segundo Goity Zapico,ARG,209328,Martin Maldonado,ECU,6-3 6-4
2026QuitoChallenger,atp,2026-06-29,Clay,Q2,211658,Tomas Martinez,ARG,105273,Mauricio Echazu,PER,7-6(3) 5-7 7-6(6)
2026QuitoChallenger,atp,2026-06-29,Clay,Q2,212455,Lucas Andrade Da Silva,BRA,105156,Federico Zeballos,BOL,6-2 6-3
2026QuitoChallenger,atp,2026-06-29,Clay,QF,106292,Hernan Casanova,ARG,126581,Juan Sebastian Osorio,COL,6-2 7-6(3)
2026QuitoChallenger,atp,2026-06-29,Clay,QF,200335,Felipe Meligeni Alves,BRA,210202,Rodrigo Pacheco Mendez,MEX,2-6 7-6(6) 7-6(5)
2026QuitoChallenger,atp,2026-06-29,Clay,QF,207799,Matheus Pucinelli De Almeida,BRA,209246,Alan Magadan,MEX,6-1 6-7(4) 6-4
2026QuitoChallenger,atp,2026-06-29,Clay,QF,212831,Samuel Heredia,COL,133820,Ignacio Monzon,ARG,6-2 6-4
2026QuitoChallenger,atp,2026-06-29,Clay,R16,106292,Hernan Casanova,ARG,210545,Luis Carlos Alvarez,MEX,7-5 6-2
2026QuitoChallenger,atp,2026-06-29,Clay,R16,126581,Juan Sebastian Osorio,COL,207130,Matias Soto,CHI,4-6 6-3 6-2
2026QuitoChallenger,atp,2026-06-29,Clay,R16,133820,Ignacio Monzon,ARG,210412,Juan Manuel La Serna,ARG,6-2 6-3
2026QuitoChallenger,atp,2026-06-29,Clay,R16,200335,Felipe Meligeni Alves,BRA,209254,Valerio Aboian,ARG,6-2 6-4
2026QuitoChallenger,atp,2026-06-29,Clay,R16,207799,Matheus Pucinelli De Almeida,BRA,208411,Daniel Antonio Nunez,CHI,6-2 6-0
2026QuitoChallenger,atp,2026-06-29,Clay,R16,209246,Alan Magadan,MEX,122669,Juan Pablo Varillas,PER,6-1 6-4
2026QuitoChallenger,atp,2026-06-29,Clay,R16,210202,Rodrigo Pacheco Mendez,MEX,211635,Segundo Goity Zapico,ARG,6-2 6-2
2026QuitoChallenger,atp,2026-06-29,Clay,R16,212831,Samuel Heredia,COL,200495,Eduardo Ribeiro,BRA,6-4 6-4
2026QuitoChallenger,atp,2026-06-29,Clay,R32,106292,Hernan Casanova,ARG,214525,Mario Andre Galarraga,ECU,6-0 6-2
2026QuitoChallenger,atp,2026-06-29,Clay,R32,122669,Juan Pablo Varillas,PER,122078,Dmitry Popko,KAZ,6-2 4-6 6-4
2026QuitoChallenger,atp,2026-06-29,Clay,R32,126581,Juan Sebastian Osorio,COL,126209,Peter Bertran,DOM,2-6 7-6(5) 6-2
2026QuitoChallenger,atp,2026-06-29,Clay,R32,133820,Ignacio Monzon,ARG,105944,Juan Sebastian Gomez,COL,6-2 7-6(3)
2026QuitoChallenger,atp,2026-06-29,Clay,R32,200335,Felipe Meligeni Alves,BRA,212455,Lucas Andrade Da Silva,BRA,6-1 6-2
2026QuitoChallenger,atp,2026-06-29,Clay,R32,200495,Eduardo Ribeiro,BRA,211658,Tomas Martinez,ARG,6-4 6-4
2026QuitoChallenger,atp,2026-06-29,Clay,R32,207130,Matias Soto,CHI,132017,Mwendwa Mbithi,USA,1-6 6-4 7-6(4)
2026QuitoChallenger,atp,2026-06-29,Clay,R32,207799,Matheus Pucinelli De Almeida,BRA,208909,Johan Alexander Rodriguez Rodriguez,COL,7-5 6-3
2026QuitoChallenger,atp,2026-06-29,Clay,R32,208411,Daniel Antonio Nunez,CHI,214523,Angel Veliz,ECU,3-6 6-3 6-1
2026QuitoChallenger,atp,2026-06-29,Clay,R32,209246,Alan Magadan,MEX,106203,Pedro Sakamoto,BRA,2-6 6-3 7-5
2026QuitoChallenger,atp,2026-06-29,Clay,R32,209254,Valerio Aboian,ARG,106057,Facundo Mena,ARG,6-2 6-0
2026QuitoChallenger,atp,2026-06-29,Clay,R32,210202,Rodrigo Pacheco Mendez,MEX,210218,Bruno Fernandez,BRA,5-7 6-2 6-4
2026QuitoChallenger,atp,2026-06-29,Clay,R32,210412,Juan Manuel La Serna,ARG,207834,Juan Alejandro Hernandez Serrano,MEX,6-3 4-6 6-1
2026QuitoChallenger,atp,2026-06-29,Clay,R32,210545,Luis Carlos Alvarez,MEX,214637,Felipe Jose Rivadeneira Gallegos,ECU,6-3 6-1
2026QuitoChallenger,atp,2026-06-29,Clay,R32,211635,Segundo Goity Zapico,ARG,212830,Samuel Alejandro Linde Palacios,COL,6-1 6-2
2026QuitoChallenger,atp,2026-06-29,Clay,R32,212831,Samuel Heredia,COL,211479,Gustavo Ribeiro De Almeida,BRA,6-3 6-4
2026QuitoChallenger,atp,2026-06-29,Clay,SF,106292,Hernan Casanova,ARG,200335,Felipe Meligeni Alves,BRA,7-6(5) 7-5
2026QuitoChallenger,atp,2026-06-29,Clay,SF,207799,Matheus Pucinelli De Almeida,BRA,212831,Samuel Heredia,COL,6-3 4-6 6-4
2026TroyesChallenger,atp,2026-06-29,Clay,F,202359,Marvin Moeller,GER,210005,Kilian Feldbausch,SUI,7-6(5) 6-3
2026TroyesChallenger,atp,2026-06-29,Clay,Q1,106172,Maxime Chazal,FRA,212286,Rodrigo Alujas,MEX,6-1 6-1
2026TroyesChallenger,atp,2026-06-29,Clay,Q1,132999,Kai Wehnelt,GER,104932,Kenny De Schepper,FRA,7-6(3) 6-4
2026TroyesChallenger,atp,2026-06-29,Clay,Q1,207664,Luca Staeheli,SUI,119643,Abel Hernandez Aguila,ESP,6-1 6-0
2026TroyesChallenger,atp,2026-06-29,Clay,Q1,210494,Theo Papamalamis,FRA,202356,Tsung Hao Huang,TPE,6-2 6-2
2026TroyesChallenger,atp,2026-06-29,Clay,Q1,211707,Amit Vales,ISR,210145,John Sperle,GER,1-6 7-5 6-3
2026TroyesChallenger,atp,2026-06-29,Clay,Q1,211901,Yanis Ghazouani Durand,FRA,208653,Isaac Becroft,NZL,6-3 6-3
2026TroyesChallenger,atp,2026-06-29,Clay,Q1,212248,Fryderyk Lechno Wasiutynski,POL,202334,Jesse Delaney,AUS,6-4 6-1
2026TroyesChallenger,atp,2026-06-29,Clay,Q1,212978,Izan Almazan Valiente,ESP,111568,Michael Zhu,USA,6-3 6-4
2026TroyesChallenger,atp,2026-06-29,Clay,Q1,213760,Pavel Lagutin,RUS,211618,Jan Kumstat,CZE,7-6(5) 6-2
2026TroyesChallenger,atp,2026-06-29,Clay,Q2,132999,Kai Wehnelt,GER,200214,Alan Fernando Rubio Fierros,MEX,6-4 6-3
2026TroyesChallenger,atp,2026-06-29,Clay,Q2,207664,Luca Staeheli,SUI,211901,Yanis Ghazouani Durand,FRA,6-3 7-5
2026TroyesChallenger,atp,2026-06-29,Clay,Q2,210425,Svyatoslav Gulin,RUS,211707,Amit Vales,ISR,6-3 6-2
2026TroyesChallenger,atp,2026-06-29,Clay,Q2,212248,Fryderyk Lechno Wasiutynski,POL,106172,Maxime Chazal,FRA,6-2 2-6 6-3
2026TroyesChallenger,atp,2026-06-29,Clay,Q2,212978,Izan Almazan Valiente,ESP,210494,Theo Papamalamis,FRA,7-6(4) 6-1
2026TroyesChallenger,atp,2026-06-29,Clay,Q2,213760,Pavel Lagutin,RUS,202305,Franco Ribero,ARG,6-3 6-3
2026TroyesChallenger,atp,2026-06-29,Clay,QF,105841,Lorenzo Giustino,ITA,127108,Igor Ribeiro Marcondes,BRA,4-6 7-6(4) 6-1
2026TroyesChallenger,atp,2026-06-29,Clay,QF,123921,Calvin Hemery,FRA,209131,Eliakim Coulibaly,CIV,1-2 RET
2026TroyesChallenger,atp,2026-06-29,Clay,QF,202359,Marvin Moeller,GER,129911,Marat Sharipov,RUS,6-2 3-6 7-6(1)
2026TroyesChallenger,atp,2026-06-29,Clay,QF,210005,Kilian Feldbausch,SUI,208540,Inaki Montes De La Torre,ESP,6-1 6-3
2026TroyesChallenger,atp,2026-06-29,Clay,R16,105841,Lorenzo Giustino,ITA,209916,Marko Topo,GER,6-1 7-6(3)
2026TroyesChallenger,atp,2026-06-29,Clay,R16,123921,Calvin Hemery,FRA,212241,Carlo Alberto Caniato,ITA,6-3 6-1
2026TroyesChallenger,atp,2026-06-29,Clay,R16,127108,Igor Ribeiro Marcondes,BRA,207664,Luca Staeheli,SUI,7-6(4) 6-0
2026TroyesChallenger,atp,2026-06-29,Clay,R16,129911,Marat Sharipov,RUS,208502,Dominic Stricker,SUI,4-2 RET
2026TroyesChallenger,atp,2026-06-29,Clay,R16,202359,Marvin Moeller,GER,213174,Mickael Kaouk,FRA,6-2 6-3
2026TroyesChallenger,atp,2026-06-29,Clay,R16,208540,Inaki Montes De La Torre,ESP,106172,Maxime Chazal,FRA,7-5 6-1
2026TroyesChallenger,atp,2026-06-29,Clay,R16,209131,Eliakim Coulibaly,CIV,211651,Alexander Vasilev,BUL,6-4 6-2
2026TroyesChallenger,atp,2026-06-29,Clay,R16,210005,Kilian Feldbausch,SUI,209354,Ioannis Xilas,GRE,6-1 6-4
2026TroyesChallenger,atp,2026-06-29,Clay,R32,105841,Lorenzo Giustino,ITA,210425,Svyatoslav Gulin,RUS,6-4 1-6 6-4
2026TroyesChallenger,atp,2026-06-29,Clay,R32,106172,Maxime Chazal,FRA,200452,Patrick Zahraj,GER,7-5 3-6 6-1
2026TroyesChallenger,atp,2026-06-29,Clay,R32,123921,Calvin Hemery,FRA,207760,Anton Matusevich,GBR,6-2 6-2
2026TroyesChallenger,atp,2026-06-29,Clay,R32,127108,Igor Ribeiro Marcondes,BRA,212225,Thomas Faurel,FRA,7-6(9) 3-6 6-4
2026TroyesChallenger,atp,2026-06-29,Clay,R32,129911,Marat Sharipov,RUS,213977,Cosme Rolland De Ravel,FRA,7-6(4) 6-3
2026TroyesChallenger,atp,2026-06-29,Clay,R32,202359,Marvin Moeller,GER,212248,Fryderyk Lechno Wasiutynski,POL,6-4 6-2
2026TroyesChallenger,atp,2026-06-29,Clay,R32,207664,Luca Staeheli,SUI,144972,Geoffrey Blancaneaux,FRA,6-7(6) 6-3 6-2
2026TroyesChallenger,atp,2026-06-29,Clay,R32,208502,Dominic Stricker,SUI,202475,Philip Henning,RSA,6-2 6-4
2026TroyesChallenger,atp,2026-06-29,Clay,R32,208540,Inaki Montes De La Torre,ESP,210682,Federico Bondioli,ITA,6-3 4-6 6-1
2026TroyesChallenger,atp,2026-06-29,Clay,R32,209131,Eliakim Coulibaly,CIV,213760,Pavel Lagutin,RUS,5-7 6-3 6-2
2026TroyesChallenger,atp,2026-06-29,Clay,R32,209354,Ioannis Xilas,GRE,211768,Manas Dhamne,IND,7-6(9) 7-6(7)
2026TroyesChallenger,atp,2026-06-29,Clay,R32,209916,Marko Topo,GER,210447,Leo Raquillet,FRA,6-1 3-6 7-5
2026TroyesChallenger,atp,2026-06-29,Clay,R32,210005,Kilian Feldbausch,SUI,210129,Samuele Pieri,ITA,6-2 6-2
2026TroyesChallenger,atp,2026-06-29,Clay,R32,211651,Alexander Vasilev,BUL,132999,Kai Wehnelt,GER,1-6 6-1 6-1
2026TroyesChallenger,atp,2026-06-29,Clay,R32,212241,Carlo Alberto Caniato,ITA,212978,Izan Almazan Valiente,ESP,6-2 6-1
2026TroyesChallenger,atp,2026-06-29,Clay,R32,213174,Mickael Kaouk,FRA,209898,Dali Blanch,USA,7-5 3-6 7-6(3)
2026TroyesChallenger,atp,2026-06-29,Clay,SF,202359,Marvin Moeller,GER,123921,Calvin Hemery,FRA,7-6(5) 7-6(7)
2026TroyesChallenger,atp,2026-06-29,Clay,SF,210005,Kilian Feldbausch,SUI,105841,Lorenzo Giustino,ITA,6-4 6-3
2026BogotaChallenger,atp,2026-07-06,Clay,F,200711,Nicolas Mejia,COL,207130,Matias Soto,CHI,6-1 7-5
2026BogotaChallenger,atp,2026-07-06,Clay,Q1,105156,Federico Zeballos,BOL,207736,Arklon Huertas Del Pino,PER,6-4 7-5
2026BogotaChallenger,atp,2026-07-06,Clay,Q1,122078,Dmitry Popko,KAZ,211615,Mateo Castaneda,COL,6-1 6-1
2026BogotaChallenger,atp,2026-07-06,Clay,Q1,133820,Ignacio Monzon,ARG,213970,Nicolas Hurtado Novoa,COL,6-2 6-1
2026BogotaChallenger,atp,2026-07-06,Clay,Q1,138485,Conner Huertas Del Pino,PER,211658,Tomas Martinez,ARG,6-4 6-3
2026BogotaChallenger,atp,2026-07-06,Clay,Q1,200335,Felipe Meligeni Alves,BRA,127443,Andres Urrea,COL,6-1 6-1
2026BogotaChallenger,atp,2026-07-06,Clay,Q1,202275,Fermin Tenti,ARG,126209,Peter Bertran,DOM,3-6 7-5 6-1
2026BogotaChallenger,atp,2026-07-06,Clay,Q1,207738,Brandon Perez,VEN,210507,Nicolas Villalon,CHI,6-2 6-2
2026BogotaChallenger,atp,2026-07-06,Clay,Q1,208533,Joao Victor Couto Loureiro,BRA,212832,Salvador Price,COL,6-3 6-1
2026BogotaChallenger,atp,2026-07-06,Clay,Q1,208855,Christopher Papa,USA,132017,Mwendwa Mbithi,USA,6-4 6-4
2026BogotaChallenger,atp,2026-07-06,Clay,Q1,209936,Lorenzo Claverie,ITA,208411,Daniel Antonio Nunez,CHI,6-3 7-6(3)
2026BogotaChallenger,atp,2026-07-06,Clay,Q1,212455,Lucas Andrade Da Silva,BRA,211635,Segundo Goity Zapico,ARG,6-0 6-4
2026BogotaChallenger,atp,2026-07-06,Clay,Q1,213967,Cristian Felipe Sanchez Rojas,COL,208372,Natan Rodrigues,BRA,4-1 RET
2026BogotaChallenger,atp,2026-07-06,Clay,Q2,122078,Dmitry Popko,KAZ,213967,Cristian Felipe Sanchez Rojas,COL,6-2 6-1
2026BogotaChallenger,atp,2026-07-06,Clay,Q2,133820,Ignacio Monzon,ARG,208533,Joao Victor Couto Loureiro,BRA,7-6(3) 6-7(1) 7-5
2026BogotaChallenger,atp,2026-07-06,Clay,Q2,200335,Felipe Meligeni Alves,BRA,207738,Brandon Perez,VEN,6-1 6-4
2026BogotaChallenger,atp,2026-07-06,Clay,Q2,202275,Fermin Tenti,ARG,138485,Conner Huertas Del Pino,PER,6-3 2-6 6-4
2026BogotaChallenger,atp,2026-07-06,Clay,Q2,209936,Lorenzo Claverie,ITA,208855,Christopher Papa,USA,6-4 3-6 6-3
2026BogotaChallenger,atp,2026-07-06,Clay,Q2,212455,Lucas Andrade Da Silva,BRA,105156,Federico Zeballos,BOL,6-1 6-2
2026BogotaChallenger,atp,2026-07-06,Clay,QF,122669,Juan Pablo Varillas,PER,207799,Matheus Pucinelli De Almeida,BRA,6-3 7-6(4)
2026BogotaChallenger,atp,2026-07-06,Clay,QF,200711,Nicolas Mejia,COL,106292,Hernan Casanova,ARG,6-3 6-2
2026BogotaChallenger,atp,2026-07-06,Clay,QF,207130,Matias Soto,CHI,212455,Lucas Andrade Da Silva,BRA,6-4 6-7(5) 6-1
2026BogotaChallenger,atp,2026-07-06,Clay,QF,209936,Lorenzo Claverie,ITA,106057,Facundo Mena,ARG,7-6(5) 7-6(6)
2026BogotaChallenger,atp,2026-07-06,Clay,R16,106057,Facundo Mena,ARG,207657,Tristan Mccormick,USA,5-7 6-4 6-4
2026BogotaChallenger,atp,2026-07-06,Clay,R16,106292,Hernan Casanova,ARG,210377,Luciano Emanuel Ambrogi,ARG,7-6(2) 6-2
2026BogotaChallenger,atp,2026-07-06,Clay,R16,122669,Juan Pablo Varillas,PER,210545,Luis Carlos Alvarez,MEX,7-6(4) 6-7(4) 6-1
2026BogotaChallenger,atp,2026-07-06,Clay,R16,200711,Nicolas Mejia,COL,144973,Santiago Fa Rodriguez Taverna,ARG,7-6(2) 6-7(3) 6-2
2026BogotaChallenger,atp,2026-07-06,Clay,R16,207130,Matias Soto,CHI,209246,Alan Magadan,MEX,7-6(5) 6-3
2026BogotaChallenger,atp,2026-07-06,Clay,R16,207799,Matheus Pucinelli De Almeida,BRA,200495,Eduardo Ribeiro,BRA,6-1 6-4
2026BogotaChallenger,atp,2026-07-06,Clay,R16,209936,Lorenzo Claverie,ITA,200572,Nick Hardt,DOM,7-6(3) 7-6(5)
2026BogotaChallenger,atp,2026-07-06,Clay,R16,212455,Lucas Andrade Da Silva,BRA,200335,Felipe Meligeni Alves,BRA,4-6 6-4 7-6(0)
2026BogotaChallenger,atp,2026-07-06,Clay,R32,106057,Facundo Mena,ARG,200366,Olukayode Alafia Damina Ayeni,USA,3-6 6-3 7-5
2026BogotaChallenger,atp,2026-07-06,Clay,R32,106292,Hernan Casanova,ARG,133820,Ignacio Monzon,ARG,7-5 7-5
2026BogotaChallenger,atp,2026-07-06,Clay,R32,122669,Juan Pablo Varillas,PER,210218,Bruno Fernandez,BRA,2-6 6-3 6-4
2026BogotaChallenger,atp,2026-07-06,Clay,R32,144973,Santiago Fa Rodriguez Taverna,ARG,212830,Samuel Alejandro Linde Palacios,COL,7-6(1) 6-3
2026BogotaChallenger,atp,2026-07-06,Clay,R32,200335,Felipe Meligeni Alves,BRA,210202,Rodrigo Pacheco Mendez,MEX,6-4 6-3
2026BogotaChallenger,atp,2026-07-06,Clay,R32,200495,Eduardo Ribeiro,BRA,105944,Juan Sebastian Gomez,COL,6-2 7-5
2026BogotaChallenger,atp,2026-07-06,Clay,R32,200572,Nick Hardt,DOM,207834,Juan Alejandro Hernandez Serrano,MEX,7-6(5) 4-6 6-2
2026BogotaChallenger,atp,2026-07-06,Clay,R32,200711,Nicolas Mejia,COL,202275,Fermin Tenti,ARG,6-3 6-2
2026BogotaChallenger,atp,2026-07-06,Clay,R32,207130,Matias Soto,CHI,126581,Juan Sebastian Osorio,COL,6-2 3-6 6-2
2026BogotaChallenger,atp,2026-07-06,Clay,R32,207657,Tristan Mccormick,USA,106203,Pedro Sakamoto,BRA,7-6(2) 0-0 RET
2026BogotaChallenger,atp,2026-07-06,Clay,R32,207799,Matheus Pucinelli De Almeida,BRA,122078,Dmitry Popko,KAZ,6-3 4-6 7-5
2026BogotaChallenger,atp,2026-07-06,Clay,R32,209246,Alan Magadan,MEX,208909,Johan Alexander Rodriguez Rodriguez,COL,7-5 7-5
2026BogotaChallenger,atp,2026-07-06,Clay,R32,209936,Lorenzo Claverie,ITA,212831,Samuel Heredia,COL,7-6(3) 6-7(5) 6-1
2026BogotaChallenger,atp,2026-07-06,Clay,R32,210377,Luciano Emanuel Ambrogi,ARG,144848,Sergio Luis Hernandez Ramirez,COL,7-5 6-4
2026BogotaChallenger,atp,2026-07-06,Clay,R32,210545,Luis Carlos Alvarez,MEX,209254,Valerio Aboian,ARG,7-5 6-7(9) 7-5
2026BogotaChallenger,atp,2026-07-06,Clay,R32,212455,Lucas Andrade Da Silva,BRA,202271,Lorenzo Joaquin Rodriguez,ARG,6-4 7-6(1)
2026BogotaChallenger,atp,2026-07-06,Clay,SF,200711,Nicolas Mejia,COL,122669,Juan Pablo Varillas,PER,6-4 5-7 6-1
2026BogotaChallenger,atp,2026-07-06,Clay,SF,207130,Matias Soto,CHI,209936,Lorenzo Claverie,ITA,7-5 7-5
2026BraunschweigChallenger,atp,2026-07-06,Clay,F,123828,Jan Choinski,GBR,200384,Hugo Gaston,FRA,4-6 6-0 6-4
2026BraunschweigChallenger,atp,2026-07-06,Clay,Q1,105613,Norbert Gombos,SVK,212269,Marc Majdandzic,GER,7-5 6-4
2026BraunschweigChallenger,atp,2026-07-06,Clay,Q1,106187,Denis Yevseyev,KAZ,104932,Kenny De Schepper,FRA,5-7 6-4 6-4
2026BraunschweigChallenger,atp,2026-07-06,Clay,Q1,106220,Dimitar Kuzmanov,BUL,122425,Rafael Matos,BRA,6-3 6-4
2026BraunschweigChallenger,atp,2026-07-06,Clay,Q1,126197,Orlando Luz,BRA,211639,Alejo Sanchez Quilez,ESP,7-6(9) 6-3
2026BraunschweigChallenger,atp,2026-07-06,Clay,Q1,200184,Andrey Chepelev,RUS,210145,John Sperle,GER,6-2 6-4
2026BraunschweigChallenger,atp,2026-07-06,Clay,Q1,200457,Jannik Opitz,GER,212222,Raphael Perot,FRA,7-5 6-3
2026BraunschweigChallenger,atp,2026-07-06,Clay,Q1,200484,Rudolf Molleker,GER,104510,Stefan Seifert,GER,6-4 6-2
2026BraunschweigChallenger,atp,2026-07-06,Clay,Q1,205734,Thiago Seyboth Wild,BRA,214671,Oliver Majdandzic,GER,6-1 6-2
2026BraunschweigChallenger,atp,2026-07-06,Clay,Q1,207669,Robert Strombachs,LAT,212852,Kacper Szymkowiak,POL,6-4 6-3
2026BraunschweigChallenger,atp,2026-07-06,Clay,Q1,210129,Samuele Pieri,ITA,207864,Noel Larwig,GER,7-5 7-5
2026BraunschweigChallenger,atp,2026-07-06,Clay,Q1,212288,Vincent Marysko,GER,126340,Viktor Durasovic,NOR,7-6(4) 6-2
2026BraunschweigChallenger,atp,2026-07-06,Clay,Q2,105613,Norbert Gombos,SVK,126197,Orlando Luz,BRA,6-0 6-3
2026BraunschweigChallenger,atp,2026-07-06,Clay,Q2,106220,Dimitar Kuzmanov,BUL,207669,Robert Strombachs,LAT,6-2 6-2
